,0
-2.31307,4.607246516092401
-2.30302,4.605481165607155
-2.29624,4.611223066587317
-2.28999,4.622374800862651
-2.2816799999999997,4.626930467393802
-2.25532,4.6591229339307
-2.24955,4.665059506883982
-2.24306,4.667418757720423
-2.23716,4.669194162779691
-2.23197,4.675740272461791
-2.2138299999999997,4.673037481396455
-2.20655,4.67366953474341
-2.1912599999999998,4.692985653044958
-2.1861099999999998,4.684826806515264
-2.1713299999999998,4.700721040758561
-2.1584,4.703604913445967
-2.14825,4.696828855313822
-2.11563,4.721966005437346
-2.1007700000000002,4.726262660610221
-2.09904,4.724420785085501
-2.0884400000000003,4.722465870507515
-2.0879,4.734544314272737
-2.08164,4.73184002577711
-2.07382,4.728411496232386
-2.0451900000000003,4.729609693040029
-2.04438,4.738616796833972
-2.02129,4.747809608194553
-2.0158,4.749626933062353
-2.01143,4.740894521652393
-1.98165,4.7547917348147966
-1.9708700000000001,4.764136628068641
-1.9634900000000002,4.7654377419643295
-1.95304,4.773236764712754
-1.95155,4.7697229502381235
-1.9404400000000002,4.773078076005464
-1.93298,4.77435670594789
-1.9248599999999998,4.781362647506741
-1.9210900000000002,4.780455140666486
-1.9081299999999999,4.7934683675517125
-1.9032900000000001,4.779339745368777
-1.8859,4.797890032346753
-1.8755099999999998,4.789048009308067
-1.8680400000000001,4.789514206027207
-1.86277,4.79531229673112
-1.8625,4.791517524856822
-1.85985,4.791057637013991
-1.84545,4.7880025394068815
-1.80952,4.8104087189561
-1.8044900000000001,4.812996213310097
-1.80445,4.8122960472785135
-1.79338,4.8153208184928875
-1.7865400000000002,4.821114890298219
-1.77452,4.8089913248850715
-1.7731299999999999,4.823926458769253
-1.7728400000000002,4.819957428606942
-1.7687099999999998,4.815595175695875
-1.76518,4.819969465145875
-1.7607,4.821062484320762
-1.7575599999999998,4.824554578828997
-1.7331900000000002,4.840372175400093
-1.7075200000000001,4.846913776173913
-1.7042599999999999,4.868002365677032
-1.69462,4.856919458442686
-1.6880400000000002,4.85805921978181
-1.6615400000000002,4.880309573955313
-1.65412,4.8902335151619845
-1.6531799999999999,4.894156814024486
-1.64915,4.895748975171058
-1.63963,4.895383937813566
-1.62566,4.908393274713708
-1.59585,4.898995005927998
-1.59113,4.917047172354436
-1.59075,4.924579069238603
-1.58856,4.927647914450223
-1.5855299999999999,4.918933672298003
-1.57108,4.921432617027146
-1.5625200000000001,4.9306874888530885
-1.5586,4.928300706833133
-1.54735,4.938085319525426
-1.54411,4.943450554244514
-1.5377399999999999,4.93441977773279
-1.53157,4.946731860459422
-1.52947,4.948182931051451
-1.52429,4.946622029303239
-1.51941,4.941427258919195
-1.5048,4.951160828479258
-1.49778,4.953301576287167
-1.49042,4.95178686582948
-1.44826,4.949423036730074
-1.44747,4.953584621148373
-1.44697,4.948827549042344
-1.41666,4.9604241515600185
-1.41508,4.957983873627919
-1.41065,4.959635347564604
-1.40697,4.959146687349106
-1.4004,4.9522664121628175
-1.38363,4.966057315005318
-1.38361,4.960413324416096
-1.3793799999999998,4.9668407201588725
-1.36345,4.970256916394868
-1.36169,4.965554317445134
-1.35745,4.96488980852594
-1.33549,4.966903730051095
-1.33412,4.965004222173045
-1.30102,4.971347023123754
-1.29152,4.968396395651957
-1.28347,4.965070562274558
-1.2667700000000002,4.977053326143113
-1.2653,4.975900145370898
-1.25284,4.975431791378396
-1.2513,4.974957695816858
-1.2283600000000001,4.971588425177081
-1.22415,4.984250824432666
-1.21417,4.985864957349321
-1.1803299999999999,4.988120355525207
-1.15985,4.989563155984653
-1.15601,4.994005638384728
-1.14553,4.985864376561256
-1.13321,4.9885073364564745
-1.12869,4.997610536538828
-1.11205,4.996054397181316
-1.0991600000000001,5.006928575545363
-1.09901,5.001223172778172
-1.09128,5.004525286179031
-1.08633,5.001446982756713
-1.0852600000000001,5.006812277705751
-1.07412,5.016772564983794
-1.07342,5.01100920697677
-1.0719,5.009212962553519
-1.06694,5.013636330685311
-1.0660100000000001,5.020418786327766
-1.06564,5.016674989573833
-1.06524,5.013099446202315
-1.04,5.022305082135411
-1.0342,5.019222028292449
-1.03025,5.018168414527121
-1.0202200000000001,5.020656809944914
-1.01694,5.022960313984869
-0.99098,5.0251665947861115
-0.98621,5.025507129235929
-0.9705299999999999,5.033355761282123
-0.97035,5.035088473425644
-0.96678,5.035627787882758
-0.9665299999999999,5.0352188659584245
-0.9618700000000001,5.040228074197533
-0.9616299999999999,5.039622908788151
-0.95594,5.037204638298493
-0.92284,5.036760372907731
-0.9161100000000001,5.044880946977606
-0.90109,5.044574891865947
-0.88382,5.046081270449784
-0.88235,5.047964352176949
-0.8753299999999999,5.053381922666318
-0.87372,5.058482857540923
-0.8728299999999999,5.057268083924542
-0.8513,5.061826993853691
-0.8503299999999999,5.0662750277517885
-0.8470799999999999,5.061264634530028
-0.84062,5.063631637778224
-0.83475,5.064287033059464
-0.80235,5.072543758088777
-0.79864,5.071065000524288
-0.79428,5.066668194303753
-0.77853,5.077752828446047
-0.76405,5.077418893563574
-0.75522,5.080514050420745
-0.7357899999999999,5.082941346590154
-0.73245,5.082424758009604
-0.72635,5.087195564483934
-0.72245,5.08919418736289
-0.71841,5.088940634655022
-0.71768,5.08685180697614
-0.71417,5.089794180787703
-0.7128800000000001,5.08538445902202
-0.71023,5.085582747699755
-0.70055,5.089722516834593
-0.69096,5.086532545240445
-0.68376,5.088126765541708
-0.67902,5.089808372653856
-0.67255,5.093591549897741
-0.6708,5.098621628098881
-0.66802,5.092834323236718
-0.66764,5.093478432321275
-0.65289,5.096080816923547
-0.65186,5.097307469865195
-0.65031,5.09332932842112
-0.64512,5.097522120273786
-0.64291,5.090641107311595
-0.63344,5.091106223134597
-0.6320899999999999,5.09595672520445
-0.62144,5.096470244908504
-0.61964,5.087791194582126
-0.6190100000000001,5.095061906433715
-0.61149,5.093425767166821
-0.59387,5.098757114901267
-0.5934699999999999,5.098155999491379
-0.5816,5.098402588041106
-0.58158,5.101898449609774
-0.57358,5.099921503375683
-0.56409,5.090846108352478
-0.56292,5.102288857797124
-0.54235,5.096465021158647
-0.51463,5.099704178753561
-0.50948,5.103344785656158
-0.49648000000000003,5.101304526605958
-0.49562,5.095639214383614
-0.4954,5.103922451589477
-0.49408,5.1082244242614
-0.49381,5.103325557873804
-0.49323999999999996,5.101893395368066
-0.48998,5.0980796367652585
-0.48355,5.102130422697367
-0.48262,5.1032519331092665
-0.47662,5.105971676400817
-0.4643600000000001,5.102530142515325
-0.46078,5.101548188081628
-0.4598,5.1042145123374985
-0.45771999999999996,5.108806386939444
-0.45072,5.10386613378264
-0.44932,5.108857123742617
-0.4344,5.10549297529447
-0.43085,5.100849962649991
-0.41653999999999997,5.103542445619659
-0.41136999999999996,5.1020988708402415
-0.37424,5.107011160548599
