,0
-4.5263,3.8677555455135177
-4.5024,3.87043502527276
-4.48043,3.869822331376029
-4.47936,3.8785423672982104
-4.477519999999998,3.8717327172768052
-4.46995,3.8674978511761395
-4.46139,3.861833257795177
-4.4406099999999995,3.8798113268825003
-4.42695,3.8668029348310484
-4.42655,3.871639283923788
-4.42535,3.8876972763135473
-4.41181,3.897371778099508
-4.39771,3.915701726740073
-4.39119,3.9194868312852718
-4.3840699999999995,3.9206761122454807
-4.3735800000000005,3.9287794178751825
-4.37084,3.924101854048056
-4.3642400000000015,3.924762178339379
-4.35961,3.924769004707724
-4.34909,3.9307993868632027
-4.3477,3.934620594443536
-4.33638,3.9190415614683234
-4.33605,3.9280047543282945
-4.33355,3.9254855415254015
-4.33214,3.9191515192922726
-4.32199,3.9296573114026585
-4.31349,3.927900313770486
-4.31255,3.9265081560711232
-4.31237,3.9328203331835767
-4.31142,3.9257631220364293
-4.28716,3.912246007108563
-4.28145,3.9188366006935453
-4.27618,3.9166944255181404
-4.2706300000000015,3.9122605321904333
-4.2666900000000005,3.923010037184144
-4.2643900000000015,3.90852584117536
-4.25661,3.9180760370939116
-4.237769999999999,3.912560069922145
-4.23525,3.9143815097902985
-4.22876,3.917026396335138
-4.2211099999999995,3.9201154325967016
-4.22039,3.9201742628632252
-4.21321,3.9137311386727553
-4.20377,3.9254404490257837
-4.20338,3.9220182138580877
-4.19604,3.907140593753189
-4.1852,3.9191098353768585
-4.18016,3.922014239619912
-4.17899,3.9279715298560003
-4.17531,3.919861456980054
-4.17349,3.9278739795705615
-4.16461,3.9157207510195953
-4.1555300000000015,3.9605140380514103
-4.15256,3.962437646457717
-4.15229,3.972206632719492
-4.1413400000000005,4.000262842771845
-4.13431,4.012076117933465
-4.13375,4.011745115380709
-4.12641,4.024214088449235
-4.1224,4.01966675427709
-4.11691,4.025768801825259
-4.11179,4.022254457468475
-4.10685,4.033694498757378
-4.1006599999999995,4.064006483369159
-4.0915,4.0803079585717565
-4.08211,4.092078980046728
-4.0808300000000015,4.091796372405011
-4.07921,4.086700198387418
-4.06033,4.098976316904673
-4.0517199999999995,4.10653176262389
-4.03495,4.102308083675433
-4.03412,4.112365572852039
-4.02399,4.111963503809629
-4.01903,4.109510079006736
-4.01259,4.115193711652923
-3.9866099999999998,4.122937066886362
-3.9763699999999997,4.121348952166134
-3.97117,4.112577313234497
-3.969,4.136262162105965
-3.9664099999999998,4.125991577792118
-3.9559,4.126065368380497
-3.9506099999999997,4.125511256252737
-3.94755,4.102131038181755
-3.92352,4.185331341863349
-3.92211,4.178256927441232
-3.9134300000000004,4.169548096978632
-3.9073,4.162476381099354
-3.90418,4.163334416764871
-3.9015699999999995,4.162939261270324
-3.8915699999999998,4.171103543740879
-3.8873,4.168450794284452
-3.88199,4.1727415176785945
-3.87879,4.170074589045856
-3.8637599999999996,4.180924482968525
-3.8431699999999998,4.178540813839551
-3.8396800000000004,4.177406421061511
-3.8339199999999996,4.1783162034750445
-3.8327699999999996,4.177846953911525
-3.7949900000000003,4.184925796122483
-3.7851,4.184881454189461
-3.7841699999999996,4.18007201426496
-3.7829900000000003,4.177832503607183
-3.77084,4.17878350841208
-3.7705800000000003,4.19113075196948
-3.7496099999999997,4.191518247566648
-3.73421,4.191642238808789
-3.72367,4.201503396744108
-3.72106,4.201483201037396
-3.71095,4.200322736756976
-3.6968099999999997,4.206428829031108
-3.67847,4.203674004540815
-3.6722300000000003,4.210774879695143
-3.66456,4.20774504347449
-3.6598699999999997,4.201796587517872
-3.6537300000000004,4.2058818502658015
-3.6535300000000004,4.209741656960205
-3.65105,4.206771755240824
-3.64825,4.20504907674876
-3.6465300000000003,4.207079319776607
-3.6438800000000002,4.209017016877488
-3.6235199999999996,4.209979440581591
-3.61784,4.212405985025716
-3.61781,4.211605942657863
-3.6099900000000003,4.2119641068439435
-3.6097599999999996,4.213981074384664
-3.60969,4.212274793832541
-3.6078699999999997,4.215487911411113
-3.60045,4.213027366345882
-3.59606,4.221484064827653
-3.5951699999999995,4.218083634942618
-3.58745,4.224113830603344
-3.58702,4.215391635444721
-3.5802099999999997,4.218742402417959
-3.57765,4.222554499236826
-3.57524,4.225314704621152
-3.57164,4.230637796527292
-3.5705699999999996,4.224800483166041
-3.5592,4.239015100580635
-3.55884,4.231323370307077
-3.55188,4.249929770687781
-3.54432,4.242845176305916
-3.51115,4.245204326992626
-3.5101199999999997,4.251811830579116
-3.50201,4.243123020075135
-3.4956099999999997,4.248067328646761
-3.4814300000000005,4.248952316917439
-3.4759300000000004,4.257196417732628
-3.4681699999999998,4.232176929334095
-3.46392,4.253566372232553
-3.46282,4.264314739073518
-3.4599599999999997,4.298248721432312
-3.4500300000000004,4.302955548337726
-3.44361,4.30762471870867
-3.44153,4.294048605833247
-3.43338,4.285604672875835
-3.4159800000000002,4.304727157845979
-3.4031,4.323439395671949
-3.40303,4.35256751941572
-3.4009,4.352044113274373
-3.39295,4.361615370626728
-3.3897,4.345195686257761
-3.38931,4.355532607654103
-3.38383,4.355032911257917
-3.38375,4.372808640929553
-3.3820900000000003,4.38968035047617
-3.38099,4.362536530552726
-3.3797699999999997,4.368336855380827
-3.35365,4.417168472207675
-3.3430800000000005,4.417770989777223
-3.32234,4.421448192818047
-3.32079,4.410618829755934
-3.3127800000000005,4.40960019334533
-3.29874,4.398294152996533
-3.27946,4.409399391949221
-3.27515,4.414187330085509
-3.26761,4.405151282848434
-3.2633,4.433136834290394
-3.26278,4.41974729071523
-3.25671,4.450564802904945
-3.2566599999999997,4.439223478543133
-3.24369,4.509149622335399
-3.24087,4.521644605539893
-3.23869,4.498386838622352
-3.22646,4.610186845726911
-3.22077,4.540408405958873
-3.21916,4.708286554734283
-3.21569,4.7675120288688575
-3.21496,4.752400885162691
-3.19548,4.7573156245173855
-3.19026,4.748250376729493
-3.17407,4.756337168618288
-3.17339,4.799046526114438
-3.17285,4.778867176220566
-3.1722900000000003,4.757756621015859
-3.16932,4.810849193193154
-3.1482799999999997,4.843974423831343
-3.1467,4.835700598866451
-3.13437,4.835794152636771
-3.1331,4.843399593643145
-3.13115,4.852032459838342
-3.13007,4.844082550385518
-3.11895,4.851045475783595
-3.1124099999999997,4.847451922135654
-3.1019,4.852575896332709
-3.0998,4.85403797367299
-3.07837,4.8743093965133415
-3.07432,4.8642607226616486
-3.06868,4.864764736131679
-3.0638900000000002,4.866832869306511
-3.05987,4.85901876000268
-3.05772,4.86942370754633
-3.05704,4.887891917536523
-3.05432,4.8780080980763305
-3.03329,4.877437130011185
-3.03235,4.888726278857166
-3.02956,4.889414245346795
-3.0278,4.900223054040424
-3.0259099999999997,4.898559399163361
-3.01518,4.888155541690967
-2.99946,4.897878926765851
-2.98849,4.903689829526085
-2.9830200000000002,4.907402338085385
-2.97234,4.907458840699502
-2.9676400000000003,4.915918619204058
-2.9662599999999997,4.911746360656585
-2.9618,4.908076087768268
-2.95439,4.915865523450238
-2.95328,4.914841598449132
-2.94323,4.911449301469169
-2.92837,4.915681199069657
-2.9272,4.917243692809261
-2.91227,4.915642474238918
-2.91059,4.913333014875938
-2.90805,4.902803892833206
-2.9030099999999996,4.907647969598135
-2.8916,4.918877179512922
-2.88522,4.915995975128887
-2.87475,4.92112351145117
-2.86521,4.925392699374756
-2.86438,4.916473090035641
-2.85372,4.925979210746747
-2.8536599999999996,4.925975144109068
-2.8438,4.9215119779390895
-2.83778,4.926977958822717
-2.8324599999999998,4.92327843074015
-2.8311,4.920771296530355
-2.82801,4.927322038562898
-2.82754,4.926515221630833
-2.8193099999999998,4.931590278468327
-2.7755799999999997,4.927352059842406
-2.7505900000000003,4.935734562450658
-2.74037,4.932844722682589
-2.73064,4.937531374923954
-2.72638,4.93399270055726
-2.71462,4.93712153460575
-2.71083,4.94136463761482
-2.70962,4.938370762445503
-2.70227,4.943232162475955
-2.6988,4.936425613618104
-2.6867799999999997,4.941532947540509
-2.68553,4.941870609719734
-2.6842,4.947917623464949
-2.68292,4.940611945040977
-2.68169,4.945476466990352
-2.6771599999999998,4.9470485969447004
-2.67625,4.9479211316410385
-2.66757,4.957395821584069
-2.66324,4.963041449198651
-2.64641,4.959851395715836
-2.63575,4.959616495844679
-2.6205,4.9594487616753735
-2.6143,4.957032111866777
-2.61328,4.961352040204533
-2.60973,4.963362019593151
-2.60358,4.961693175807236
-2.59927,4.967438520875618
-2.58188,4.960900564940702
-2.57647,4.964073376560487
-2.53022,4.957701915315425
-2.52273,4.9576622448297964
-2.51273,4.970297831106199
-2.5071,4.96707641144413
-2.5007599999999996,4.970382674466248
-2.49189,4.967702114700723
-2.48832,4.969705187945982
-2.4798400000000003,4.979152793560081
-2.47445,4.970584561293892
-2.46563,4.9893719894130895
-2.45618,4.974071165551603
-2.43213,4.979926447045909
-2.43114,4.984525335576684
-2.4256900000000003,4.989646339550662
-2.42426,4.987041393510793
-2.41791,4.980479884002341
-2.41134,4.988896296067979
-2.39365,4.9907331990542145
-2.38556,4.984501593784821
-2.3848700000000003,4.989280540688932
-2.38377,4.990670639994043
-2.3817,4.9880954926409755
-2.3761400000000004,4.989874063819007
-2.37217,4.990434333386629
-2.36036,4.994604189081325
-2.35755,4.994719277602941
-2.33812,5.004044228054879
-2.33268,5.010027090447909
-2.3237900000000002,4.999458295576681
-2.31307,5.0071643044969205
-2.30302,5.0054991704315865
-2.29624,4.997198659440666
-2.28999,5.007101594174015
-2.2816799999999997,5.004554508312886
-2.25532,5.00883465622865
-2.24955,5.006238233980266
-2.24306,5.019422841849279
-2.23716,5.015061743561104
-2.23197,5.0232954644408725
-2.21889,5.025747588522405
-2.2138299999999997,5.029132668873121
-2.1912599999999998,5.024045140434451
-2.1861099999999998,5.0229383080008
-2.1713299999999998,5.030800310864518
-2.1584,5.027664198886386
-2.14825,5.03454677248885
-2.12317,5.036526055846992
-2.11563,5.043289830757241
-2.1007700000000002,5.04435508043016
-2.09904,5.036294836585714
-2.09364,5.041760445727485
-2.0884400000000003,5.040721893834638
-2.0879,5.035885612148754
-2.08698,5.036124709362438
-2.08164,5.0537821504709015
-2.07382,5.054078798354691
-2.0451900000000003,5.06150372948725
-2.04438,5.0654682231778185
-2.02129,5.063048788901187
-2.0158,5.065909720141276
-2.0156400000000003,5.062326775900005
-2.01143,5.072503147261175
-1.98165,5.078915373503601
-1.9708700000000001,5.068524479935842
-1.9634900000000002,5.070909525601139
-1.95304,5.07101721812921
-1.95155,5.077271359471022
-1.9404400000000002,5.075889410087729
-1.93298,5.07300208433029
-1.9248599999999998,5.073937603305481
-1.9210900000000002,5.074189260491186
-1.9081299999999999,5.082167565576845
-1.9032900000000001,5.074073972130167
-1.8859,5.091022805837095
-1.8755099999999998,5.100366367318531
-1.8680400000000001,5.097999183289047
-1.86277,5.096814038800659
-1.8625,5.092678416347192
-1.85985,5.098433771601664
-1.84545,5.094026620725012
-1.80952,5.105167639338101
-1.8044900000000001,5.108024122362214
-1.80445,5.105923405162458
-1.79338,5.112259530151529
-1.7865400000000002,5.093576301254926
-1.77452,5.107486603832998
-1.7731299999999999,5.10616862141063
-1.7728400000000002,5.106279458289253
-1.7687099999999998,5.113589366486231
-1.76518,5.11306156448603
-1.7607,5.114332149992927
-1.7575599999999998,5.112625041375332
-1.7331900000000002,5.122374732012852
-1.7075200000000001,5.124456997180639
-1.7042599999999999,5.1181817901105395
-1.69462,5.120886396034221
-1.6880400000000002,5.1245965871194965
-1.6615400000000002,5.1259594000552
-1.6566299999999998,5.12515250344128
-1.65412,5.130703765810636
-1.6531799999999999,5.130062634160568
-1.64915,5.127542478951847
-1.63963,5.131585652343739
-1.62566,5.138226857446572
-1.59585,5.151443030047756
-1.59113,5.147269026095042
-1.59075,5.149797423505895
-1.58856,5.146933926283805
-1.5855299999999999,5.15082021558543
-1.57108,5.153795532866222
-1.56752,5.142608224219402
-1.5625200000000001,5.154063410648092
-1.5586,5.14955221020407
-1.54735,5.156084524363146
-1.54411,5.16129670368849
-1.5377399999999999,5.15616314472396
-1.53157,5.170436810783883
-1.52947,5.161335748895437
-1.52429,5.1722028383232175
-1.51941,5.16604607055041
-1.5048,5.174926661633702
-1.49778,5.178871061404019
-1.49042,5.186035772438923
-1.44826,5.1850935863086685
-1.44747,5.192902386775893
-1.44697,5.189767147644197
-1.44107,5.192858635366168
-1.41666,5.1939081925963535
-1.41508,5.19078263274176
-1.41065,5.196504679994502
-1.40697,5.197867572690291
-1.4004,5.20124084554645
-1.38363,5.194566337662388
-1.38361,5.199140137381183
-1.3793799999999998,5.203489245023269
-1.36345,5.234611947946733
-1.36169,5.236427075017085
-1.35745,5.237642865890774
-1.33549,5.2579720011275795
-1.33412,5.254292704086317
-1.30102,5.289203953201844
-1.29152,5.286091815890757
-1.28347,5.303303949607602
-1.2667700000000002,5.309517107813827
-1.2653,5.312690946568559
-1.25284,5.315851588671856
-1.2513,5.321015812774065
-1.2283600000000001,5.310939235793375
-1.22415,5.323596240704977
-1.21417,5.322182951607149
-1.1803299999999999,5.336847041727892
-1.15985,5.34198012897248
-1.15601,5.33290609467002
-1.14553,5.340383596205407
-1.13321,5.326676821660666
-1.12869,5.3382285081730245
-1.11205,5.338862342801803
-1.0991600000000001,5.331749076770077
-1.09901,5.326636900583216
-1.09128,5.349338237694266
-1.08633,5.338918065069386
-1.0852600000000001,5.361186562734387
-1.07412,5.368607792764885
-1.07342,5.368084849804598
-1.0719,5.371597300430398
-1.06694,5.37386420644962
-1.06564,5.386720187636893
-1.06524,5.377292802841083
-1.04,5.406064908035905
-1.0342,5.388266462527347
-1.03025,5.396904753647714
-1.0202200000000001,5.402230010440872
-1.01694,5.393578354609095
-0.99098,5.384337042976597
-0.98621,5.394532072183579
-0.9705299999999999,5.392197176051137
-0.97035,5.394282928059374
-0.96678,5.391169911200308
-0.9665299999999999,5.395452352056278
-0.9618700000000001,5.3861325018768955
-0.9616299999999999,5.391947999990705
-0.95594,5.392245341981619
-0.9388799999999999,5.375871081898934
-0.93863,5.377032112680025
-0.92284,5.389351289022804
-0.9161100000000001,5.382666265592036
-0.90109,5.39332613152248
-0.88235,5.407874168285874
-0.8753299999999999,5.402509073806543
-0.87372,5.401034955494843
-0.8728299999999999,5.398374520809206
-0.8513,5.4015710520418345
-0.8503299999999999,5.398745973716588
-0.8470799999999999,5.4057440136532025
-0.84062,5.405343477187024
-0.83475,5.410101531126455
-0.80235,5.424187364867843
-0.79864,5.424497640391967
-0.79428,5.423431469480026
-0.77853,5.424657142565348
-0.76405,5.427167954551703
-0.75522,5.44701497887773
-0.7357899999999999,5.452560066989131
-0.73245,5.471003399219408
-0.72635,5.4980992719683766
-0.72245,5.470452672187931
-0.71841,5.488165780139319
-0.71768,5.606033791852732
-0.71417,5.659083492502137
-0.7128800000000001,5.633422102340671
-0.71023,5.6453303103171875
-0.70055,5.689003205521334
-0.69096,5.7019127476289455
-0.68376,5.686261204327048
-0.67902,5.677989876506672
-0.67255,5.705972629078208
-0.6708,5.690174314961535
-0.66802,5.710594946306449
-0.66764,5.689012038756307
-0.65289,5.705779414695666
-0.65186,5.7112468637364975
-0.65031,5.700842029583003
-0.64512,5.707475227301166
-0.64291,5.697296038097373
-0.63344,5.700113538624824
-0.6320899999999999,5.694963778978562
-0.62144,5.694275307462628
-0.61964,5.7114244427244785
-0.6190100000000001,5.709854692831517
-0.61149,5.718807556918991
-0.59387,5.712357738865164
-0.5934699999999999,5.7135416724221395
-0.5816,5.739662964454987
-0.58158,5.730174231259163
-0.57358,5.721092090387953
-0.56409,5.738824588199487
-0.56292,5.742362841815937
-0.54235,5.746945486268066
-0.51463,5.758519029870322
-0.50948,5.76586176950451
-0.49648000000000003,5.775434115045168
-0.49562,5.7780636345763075
-0.4954,5.7711837399989365
-0.49408,5.769078693176553
-0.49381,5.770613761884207
-0.49323999999999996,5.771674210034624
-0.48998,5.783011126877687
-0.48355,5.767227196290838
-0.48262,5.770694051765603
-0.47662,5.770224859185029
-0.4643600000000001,5.776231319101269
-0.46078,5.7717431599953475
-0.4598,5.7821567074791975
-0.45771999999999996,5.781081944642765
-0.45072,5.772154625815279
-0.44932,5.778178395597311
-0.4344,5.764864419005778
-0.43085,5.773718938505736
-0.41653999999999997,5.782831302590823
-0.41136999999999996,5.780131002828255
-0.37424,5.787844634978908
